,frame_id,angle,public,torque,speed,File,angle_range,labels
319,1.48e+18,0.017453292,1,,,1479425457135319871.jpg,"(0.00366, 0.0197]",5
2195,1.48e+18,0.085521132,1,,,1479425550951788090.jpg,"(0.0492, 0.104]",7
4921,1.48e+18,0.013364975,0,,,1479425687275568621.jpg,"(0.00366, 0.0197]",5
2268,1.48e+18,0.06981317,1,,,1479425554602466676.jpg,"(0.0492, 0.104]",7
17,1.48e+18,-0.052359879,0,,,1479425442032874172.jpg,"(-0.0977, -0.0419]",2
3530,1.48e+18,-0.37000981,0,,,1479425617713374749.jpg,"(-0.879, -0.248]",0
1426,1.48e+18,-0.014577578,0,,,1479425512494908025.jpg,"(-0.0419, -0.0105]",3
1730,1.48e+18,0.139626339,0,,,1479425527697739259.jpg,"(0.104, 0.24]",8
5002,1.48e+18,0.001745329,0,,,1479425691326372107.jpg,"(-0.0105, 0.00366]",4
3994,1.48e+18,0.005235988,1,,,1479425640917502233.jpg,"(0.00366, 0.0197]",5
4319,1.48e+18,-0.009507495,1,,,1479425657170289634.jpg,"(-0.0105, 0.00366]",4
5426,1.48e+18,-0.054105207,0,,,1479425712530031785.jpg,"(-0.0977, -0.0419]",2
681,1.48e+18,0.056207604,1,,,1479425475238439346.jpg,"(0.0492, 0.104]",7
751,1.48e+18,-0.347618803,0,,,1479425478739100358.jpg,"(-0.879, -0.248]",0
2480,1.48e+18,0.060747402,0,,,1479425565204232016.jpg,"(0.0492, 0.104]",7
2389,1.48e+18,0.024434609,0,,,1479425560653326229.jpg,"(0.0197, 0.0492]",6
3910,1.48e+18,-0.094247781,0,,,1479425636716830374.jpg,"(-0.0977, -0.0419]",2
2257,1.48e+18,0.123046516,1,,,1479425554052321147.jpg,"(0.104, 0.24]",8
3103,1.48e+18,-0.027925268,0,,,1479425596359666548.jpg,"(-0.0419, -0.0105]",3
1510,1.48e+18,-0.010471975,0,,,1479425516695712659.jpg,"(-0.0419, -0.0105]",3
798,1.48e+18,0.028279739,0,,,1479425481089519192.jpg,"(0.0197, 0.0492]",6
3473,1.48e+18,0.214675501,1,,,1479425614862865012.jpg,"(0.104, 0.24]",8
564,1.48e+18,0.431623416,0,,,1479425469387486765.jpg,"(0.24, 0.95]",9
217,1.48e+18,-0.005585968,0,,,1479425452034457721.jpg,"(-0.0105, 0.00366]",4
3529,1.48e+18,-0.364556825,1,,,1479425617663421163.jpg,"(-0.879, -0.248]",0
3256,1.48e+18,0.379163693,1,,,1479425604011072619.jpg,"(0.24, 0.95]",9
1852,1.48e+18,-0.75049156,0,,,1479425533798750681.jpg,"(-0.879, -0.248]",0
1285,1.48e+18,-0.323281421,0,,,1479425505443808045.jpg,"(-0.879, -0.248]",0
3899,1.48e+18,-0.090757124,1,,,1479425636166729915.jpg,"(-0.0977, -0.0419]",2
247,1.48e+18,-0.013714928,1,,,1479425453534887926.jpg,"(-0.0419, -0.0105]",3
1593,1.48e+18,0.029303956,0,,,1479425520846491894.jpg,"(0.0197, 0.0492]",6
1584,1.48e+18,0.001745329,0,,,1479425520396369663.jpg,"(-0.0105, 0.00366]",4
452,1.48e+18,0.019938768,0,,,1479425463786541648.jpg,"(0.0197, 0.0492]",6
3782,1.48e+18,0.068035789,1,,,1479425630315684824.jpg,"(0.0492, 0.104]",7
2727,1.48e+18,0.115191728,0,,,1479425577556402133.jpg,"(0.104, 0.24]",8
234,1.48e+18,0.037699309,1,,,1479425452884611953.jpg,"(0.0197, 0.0492]",6
1877,1.48e+18,-0.51159192,1,,,1479425535049025055.jpg,"(-0.879, -0.248]",0
3351,1.48e+18,0.086494444,1,,,1479425608761859859.jpg,"(0.0492, 0.104]",7
5252,1.48e+18,-0.006703717,1,,,1479425703828547566.jpg,"(-0.0105, 0.00366]",4
4637,1.48e+18,0.027925268,1,,,1479425673073079511.jpg,"(0.0197, 0.0492]",6
3470,1.48e+18,0.214675501,0,,,1479425614712952483.jpg,"(0.104, 0.24]",8
1475,1.48e+18,0.0,0,,,1479425514946006229.jpg,"(-0.0105, 0.00366]",4
1630,1.48e+18,-0.041887902,1,,,1479425522696852260.jpg,"(-0.0977, -0.0419]",2
476,1.48e+18,0.207625566,0,,,1479425464986752484.jpg,"(0.104, 0.24]",8
1,1.48e+18,-0.015707964,0,,,1479425441232704425.jpg,"(-0.0419, -0.0105]",3
3073,1.48e+18,0.30137636,1,,,1479425594859454872.jpg,"(0.24, 0.95]",9
493,1.48e+18,-0.006981317,1,,,1479425465836991130.jpg,"(-0.0105, 0.00366]",4
4520,1.48e+18,0.072305024,1,,,1479425667222118047.jpg,"(0.0492, 0.104]",7
5146,1.48e+18,-0.035219176,0,,,1479425698527561503.jpg,"(-0.0419, -0.0105]",3
1519,1.48e+18,-0.005235988,0,,,1479425517145883715.jpg,"(-0.0105, 0.00366]",4
175,1.48e+18,-0.006574604,1,,,1479425449934088214.jpg,"(-0.0105, 0.00366]",4
3220,1.48e+18,-0.06981317,0,,,1479425602211198568.jpg,"(-0.0977, -0.0419]",2
2142,1.48e+18,0.0,0,,,1479425548301327485.jpg,"(-0.0105, 0.00366]",4
1841,1.48e+18,-0.588691991,1,,,1479425533248712270.jpg,"(-0.879, -0.248]",0
5089,1.48e+18,0.027925268,0,,,1479425695677140504.jpg,"(0.0197, 0.0492]",6
5324,1.48e+18,0.048869219,0,,,1479425707429167727.jpg,"(0.0197, 0.0492]",6
3398,1.48e+18,-0.342084527,1,,,1479425611112274522.jpg,"(-0.879, -0.248]",0
3400,1.48e+18,-0.342084527,1,,,1479425611212255509.jpg,"(-0.879, -0.248]",0
1115,1.48e+18,-0.266340967,1,,,1479425496942286775.jpg,"(-0.879, -0.248]",0
2059,1.48e+18,0.071558498,0,,,1479425544150545420.jpg,"(0.0492, 0.104]",7
501,1.48e+18,0.091713778,1,,,1479425466236967408.jpg,"(0.0492, 0.104]",7
2211,1.48e+18,0.230962983,0,,,1479425551751903398.jpg,"(0.104, 0.24]",8
2961,1.48e+18,0.073607213,0,,,1479425589258474941.jpg,"(0.0492, 0.104]",7
4668,1.48e+18,-0.020296937,1,,,1479425674623357787.jpg,"(-0.0419, -0.0105]",3
194,1.48e+18,0.005235988,1,,,1479425450884230583.jpg,"(0.00366, 0.0197]",5
4837,1.48e+18,-0.055850536,1,,,1479425683074871456.jpg,"(-0.0977, -0.0419]",2
4064,1.48e+18,-0.352413782,1,,,1479425644418192020.jpg,"(-0.879, -0.248]",0
3,1.48e+18,-0.015707964,1,,,1479425441332806714.jpg,"(-0.0419, -0.0105]",3
260,1.48e+18,-0.054105207,1,,,1479425454184883542.jpg,"(-0.0977, -0.0419]",2
2963,1.48e+18,0.083296521,1,,,1479425589358411498.jpg,"(0.0492, 0.104]",7
5000,1.48e+18,0.001745329,1,,,1479425691226360998.jpg,"(-0.0105, 0.00366]",4
684,1.48e+18,0.050614547,0,,,1479425475388514936.jpg,"(0.0492, 0.104]",7
192,1.48e+18,0.009496566,0,,,1479425450784248908.jpg,"(0.00366, 0.0197]",5
4387,1.48e+18,-0.8270201,0,,,1479425660570900959.jpg,"(-0.879, -0.248]",0
5312,1.48e+18,0.042224598,1,,,1479425706829013086.jpg,"(0.0197, 0.0492]",6
3406,1.48e+18,-0.370716344,0,,,1479425611512387698.jpg,"(-0.879, -0.248]",0
5282,1.48e+18,0.012217305,1,,,1479425705328788855.jpg,"(0.00366, 0.0197]",5
5213,1.48e+18,0.019198623,1,,,1479425701878092664.jpg,"(0.00366, 0.0197]",5
1996,1.48e+18,-0.008038018,1,,,1479425540999962619.jpg,"(-0.0105, 0.00366]",4
827,1.48e+18,-0.005235988,1,,,1479425482539873009.jpg,"(-0.0105, 0.00366]",4
2882,1.48e+18,-0.009801295,1,,,1479425585307804959.jpg,"(-0.0105, 0.00366]",4
37,1.48e+18,-0.033161256,1,,,1479425443032823520.jpg,"(-0.0419, -0.0105]",3
5343,1.48e+18,0.033161256,0,,,1479425708379460691.jpg,"(0.0197, 0.0492]",6
860,1.48e+18,-0.010471975,0,,,1479425484190031016.jpg,"(-0.0419, -0.0105]",3
3353,1.48e+18,0.040797288,1,,,1479425608861915228.jpg,"(0.0197, 0.0492]",6
4245,1.48e+18,0.917103178,0,,,1479425653469711261.jpg,"(0.24, 0.95]",9
2767,1.48e+18,0.251327425,0,,,1479425579556716532.jpg,"(0.24, 0.95]",9
1760,1.48e+18,0.132182277,1,,,1479425529198028406.jpg,"(0.104, 0.24]",8
2871,1.48e+18,0.063226722,1,,,1479425584757715284.jpg,"(0.0492, 0.104]",7
4705,1.48e+18,0.088972143,1,,,1479425676473525937.jpg,"(0.0492, 0.104]",7
2745,1.48e+18,0.19024089,0,,,1479425578456533408.jpg,"(0.104, 0.24]",8
425,1.48e+18,0.175791072,0,,,1479425462436366156.jpg,"(0.104, 0.24]",8
1722,1.48e+18,0.14002497,1,,,1479425527297621858.jpg,"(0.104, 0.24]",8
2760,1.48e+18,0.253345591,1,,,1479425579206661289.jpg,"(0.24, 0.95]",9
4567,1.48e+18,0.024434609,1,,,1479425669572504520.jpg,"(0.0197, 0.0492]",6
1734,1.48e+18,0.187496744,0,,,1479425527897694212.jpg,"(0.104, 0.24]",8
5363,1.48e+18,0.013962634,0,,,1479425709379515913.jpg,"(0.00366, 0.0197]",5
3422,1.48e+18,-0.351942112,1,,,1479425612312693592.jpg,"(-0.879, -0.248]",0
2774,1.48e+18,0.299838789,0,,,1479425579906869943.jpg,"(0.24, 0.95]",9
5483,1.48e+18,-0.104719758,0,,,1479425715380475158.jpg,"(-0.248, -0.0977]",1
4654,1.48e+18,0.052359879,1,,,1479425673923236462.jpg,"(0.0492, 0.104]",7
2731,1.48e+18,0.108210415,0,,,1479425577756431664.jpg,"(0.104, 0.24]",8
4831,1.48e+18,-0.0244786,0,,,1479425682774832598.jpg,"(-0.0419, -0.0105]",3
4192,1.48e+18,0.001977412,1,,,1479425650819145981.jpg,"(-0.0105, 0.00366]",4
1680,1.48e+18,0.011977419,0,,,1479425525197277370.jpg,"(0.00366, 0.0197]",5
1618,1.48e+18,-0.061634613,1,,,1479425522096664086.jpg,"(-0.0977, -0.0419]",2
2406,1.48e+18,0.024434609,0,,,1479425561503592354.jpg,"(0.0197, 0.0492]",6
5470,1.48e+18,-0.133351373,0,,,1479425714730378921.jpg,"(-0.248, -0.0977]",1
2180,1.48e+18,0.001745329,0,,,1479425550201581711.jpg,"(-0.0105, 0.00366]",4
3465,1.48e+18,0.193175046,1,,,1479425614462915045.jpg,"(0.104, 0.24]",8
4467,1.48e+18,-0.027925268,1,,,1479425664571586646.jpg,"(-0.0419, -0.0105]",3
5565,1.48e+18,-0.071429526,1,,,1479425719481184645.jpg,"(-0.0977, -0.0419]",2
1169,1.48e+18,0.480238803,1,,,1479425499642892583.jpg,"(0.24, 0.95]",9
469,1.48e+18,0.003508118,0,,,1479425464636737631.jpg,"(-0.0105, 0.00366]",4
693,1.48e+18,-0.037787569,0,,,1479425475838585986.jpg,"(-0.0419, -0.0105]",3
164,1.48e+18,-0.019198623,1,,,1479425449383983954.jpg,"(-0.0419, -0.0105]",3
1832,1.48e+18,-0.378233728,1,,,1479425532798581824.jpg,"(-0.879, -0.248]",0
818,1.48e+18,-0.018214395,0,,,1479425482089705119.jpg,"(-0.0419, -0.0105]",3
4609,1.48e+18,0.013962634,1,,,1479425671672876239.jpg,"(0.00366, 0.0197]",5
5333,1.48e+18,0.038397245,1,,,1479425707879224404.jpg,"(0.0197, 0.0492]",6
3276,1.48e+18,0.508904322,0,,,1479425605011266685.jpg,"(0.24, 0.95]",9
1028,1.48e+18,-0.010471975,0,,,1479425492591520582.jpg,"(-0.0419, -0.0105]",3
1180,1.48e+18,0.319525649,0,,,1479425500192882322.jpg,"(0.24, 0.95]",9
1667,1.48e+18,0.031415928,1,,,1479425524547198046.jpg,"(0.0197, 0.0492]",6
2597,1.48e+18,-0.043695379,0,,,1479425571055316924.jpg,"(-0.0977, -0.0419]",2
579,1.48e+18,0.389916552,1,,,1479425470137602908.jpg,"(0.24, 0.95]",9
2385,1.48e+18,0.024434609,1,,,1479425560453507740.jpg,"(0.0197, 0.0492]",6
441,1.48e+18,0.032738699,1,,,1479425463236508913.jpg,"(0.0197, 0.0492]",6
1287,1.48e+18,-0.293804526,0,,,1479425505543802008.jpg,"(-0.879, -0.248]",0
2797,1.48e+18,0.192716666,1,,,1479425581057074714.jpg,"(0.104, 0.24]",8
4579,1.48e+18,-0.016520317,0,,,1479425670172605512.jpg,"(-0.0419, -0.0105]",3
5258,1.48e+18,-0.01326978,1,,,1479425704128610778.jpg,"(-0.0419, -0.0105]",3
931,1.48e+18,0.418879032,1,,,1479425487740729444.jpg,"(0.24, 0.95]",9
2631,1.48e+18,-0.201296238,1,,,1479425572755566635.jpg,"(-0.248, -0.0977]",1
4400,1.48e+18,-0.451543701,0,,,1479425661221043782.jpg,"(-0.879, -0.248]",0
2000,1.48e+18,0.149187379,1,,,1479425541200086277.jpg,"(0.104, 0.24]",8
5474,1.48e+18,-0.126397426,1,,,1479425714930401471.jpg,"(-0.248, -0.0977]",1
2448,1.48e+18,-0.010471975,0,,,1479425563604016015.jpg,"(-0.0419, -0.0105]",3
3654,1.48e+18,0.143924686,0,,,1479425623914466007.jpg,"(0.104, 0.24]",8
5579,1.48e+18,-0.114641707,0,,,1479425720181373910.jpg,"(-0.248, -0.0977]",1
1998,1.48e+18,0.06835643,0,,,1479425541100026278.jpg,"(0.0492, 0.104]",7
4341,1.48e+18,-0.239454648,0,,,1479425658270539643.jpg,"(-0.248, -0.0977]",1
2614,1.48e+18,-0.10855976,0,,,1479425571905511733.jpg,"(-0.248, -0.0977]",1
339,1.48e+18,0.012362965,1,,,1479425458136360647.jpg,"(0.00366, 0.0197]",5
4795,1.48e+18,0.025055214,0,,,1479425680974465150.jpg,"(0.0197, 0.0492]",6
737,1.48e+18,-0.352556497,1,,,1479425478038942486.jpg,"(-0.879, -0.248]",0
2770,1.48e+18,0.257639878,1,,,1479425579706824357.jpg,"(0.24, 0.95]",9
1553,1.48e+18,0.013962634,0,,,1479425518846129848.jpg,"(0.00366, 0.0197]",5
4451,1.48e+18,0.047799761,1,,,1479425663771496679.jpg,"(0.0197, 0.0492]",6
213,1.48e+18,-0.054156353,0,,,1479425451834383177.jpg,"(-0.0977, -0.0419]",2
2575,1.48e+18,0.008726646,1,,,1479425569955136403.jpg,"(0.00366, 0.0197]",5
3612,1.48e+18,0.293828196,1,,,1479425621814667614.jpg,"(0.24, 0.95]",9
2906,1.48e+18,0.062316225,1,,,1479425586508017312.jpg,"(0.0492, 0.104]",7
3354,1.48e+18,0.017435209,0,,,1479425608911954887.jpg,"(0.00366, 0.0197]",5
4798,1.48e+18,0.001745329,1,,,1479425681124540293.jpg,"(-0.0105, 0.00366]",4
1871,1.48e+18,-0.738551081,0,,,1479425534748969119.jpg,"(-0.879, -0.248]",0
4050,1.48e+18,-0.466057459,0,,,1479425643718032471.jpg,"(-0.879, -0.248]",0
4343,1.48e+18,-0.290419053,0,,,1479425658370493458.jpg,"(-0.879, -0.248]",0
3340,1.48e+18,0.244957392,0,,,1479425608211716301.jpg,"(0.24, 0.95]",9
1353,1.48e+18,-0.226892799,1,,,1479425508844382225.jpg,"(-0.248, -0.0977]",1
3416,1.48e+18,-0.326376557,1,,,1479425612012537902.jpg,"(-0.879, -0.248]",0
2244,1.48e+18,0.124947485,1,,,1479425553402162206.jpg,"(0.104, 0.24]",8
3330,1.48e+18,0.330905575,0,,,1479425607711671935.jpg,"(0.24, 0.95]",9
3789,1.48e+18,0.068067841,1,,,1479425630665659992.jpg,"(0.0492, 0.104]",7
5256,1.48e+18,-0.013962634,1,,,1479425704028555040.jpg,"(-0.0419, -0.0105]",3
2070,1.48e+18,0.080285147,0,,,1479425544700665224.jpg,"(0.0492, 0.104]",7
645,1.48e+18,-0.015707964,0,,,1479425473438326991.jpg,"(-0.0419, -0.0105]",3
5276,1.48e+18,0.0,0,,,1479425705028726686.jpg,"(-0.0105, 0.00366]",4
4714,1.48e+18,0.084860394,0,,,1479425676923853805.jpg,"(0.0492, 0.104]",7
1833,1.48e+18,-0.386944261,1,,,1479425532848603638.jpg,"(-0.879, -0.248]",0
2098,1.48e+18,0.003550121,1,,,1479425546100922648.jpg,"(-0.0105, 0.00366]",4
2292,1.48e+18,0.057993559,1,,,1479425555802590970.jpg,"(0.0492, 0.104]",7
485,1.48e+18,0.111701071,1,,,1479425465436888835.jpg,"(0.104, 0.24]",8
1936,1.48e+18,-0.272028334,0,,,1479425537999541591.jpg,"(-0.879, -0.248]",0
1685,1.48e+18,0.052053772,0,,,1479425525447305406.jpg,"(0.0492, 0.104]",7
345,1.48e+18,0.017453292,1,,,1479425458435515237.jpg,"(0.00366, 0.0197]",5
1056,1.48e+18,-0.015202662,0,,,1479425493991752019.jpg,"(-0.0419, -0.0105]",3
4041,1.48e+18,-0.453792834,1,,,1479425643267934488.jpg,"(-0.879, -0.248]",0
1342,1.48e+18,-0.181514248,1,,,1479425508294379650.jpg,"(-0.248, -0.0977]",1
2870,1.48e+18,0.074547918,1,,,1479425584707742026.jpg,"(0.0492, 0.104]",7
513,1.48e+18,0.140850678,1,,,1479425466837157829.jpg,"(0.104, 0.24]",8
1589,1.48e+18,0.006981317,0,,,1479425520646449910.jpg,"(0.00366, 0.0197]",5
1308,1.48e+18,-0.130854216,1,,,1479425506594004740.jpg,"(-0.248, -0.0977]",1
4841,1.48e+18,-0.056678551,1,,,1479425683274878812.jpg,"(-0.0977, -0.0419]",2
2773,1.48e+18,0.291279243,0,,,1479425579856827627.jpg,"(0.24, 0.95]",9
4744,1.48e+18,0.009872843,0,,,1479425678424067596.jpg,"(0.00366, 0.0197]",5
1144,1.48e+18,0.226538349,0,,,1479425498392602427.jpg,"(0.104, 0.24]",8
4247,1.48e+18,0.939273794,1,,,1479425653569688917.jpg,"(0.24, 0.95]",9
4894,1.48e+18,-0.020354361,1,,,1479425685925446046.jpg,"(-0.0419, -0.0105]",3
4185,1.48e+18,-0.064577185,0,,,1479425650469195263.jpg,"(-0.0977, -0.0419]",2
2948,1.48e+18,0.054105207,0,,,1479425588608394882.jpg,"(0.0492, 0.104]",7
4513,1.48e+18,0.037397805,1,,,1479425666871998970.jpg,"(0.0197, 0.0492]",6
3926,1.48e+18,-0.071558498,1,,,1479425637516994830.jpg,"(-0.0977, -0.0419]",2
3869,1.48e+18,-0.001745329,1,,,1479425634666477476.jpg,"(-0.0105, 0.00366]",4
5570,1.48e+18,-0.131893904,1,,,1479425719731264417.jpg,"(-0.248, -0.0977]",1
396,1.48e+18,0.24085544,0,,,1479425460986067216.jpg,"(0.24, 0.95]",9
2199,1.48e+18,0.161968799,0,,,1479425551151776513.jpg,"(0.104, 0.24]",8
4071,1.48e+18,-0.353626131,0,,,1479425644768162029.jpg,"(-0.879, -0.248]",0
2878,1.48e+18,-0.009087207,1,,,1479425585107838472.jpg,"(-0.0105, 0.00366]",4
2351,1.48e+18,-0.0141505,1,,,1479425558753124768.jpg,"(-0.0419, -0.0105]",3
2841,1.48e+18,0.12042772,0,,,1479425583257474389.jpg,"(0.104, 0.24]",8
18,1.48e+18,-0.051979087,0,,,1479425442082758552.jpg,"(-0.0977, -0.0419]",2
5015,1.48e+18,0.015381203,1,,,1479425691976380870.jpg,"(0.00366, 0.0197]",5
5272,1.48e+18,-0.003490658,0,,,1479425704828699388.jpg,"(-0.0105, 0.00366]",4
649,1.48e+18,-0.010471975,1,,,1479425473638295459.jpg,"(-0.0419, -0.0105]",3
3596,1.48e+18,0.130984731,0,,,1479425621013973147.jpg,"(0.104, 0.24]",8
3334,1.48e+18,0.279789565,0,,,1479425607911742660.jpg,"(0.24, 0.95]",9
797,1.48e+18,0.04314599,0,,,1479425481039511063.jpg,"(0.0197, 0.0492]",6
1862,1.48e+18,-0.783230489,0,,,1479425534298831138.jpg,"(-0.879, -0.248]",0
3408,1.48e+18,-0.37524578,1,,,1479425611612383910.jpg,"(-0.879, -0.248]",0
227,1.48e+18,0.041750579,0,,,1479425452534553900.jpg,"(0.0197, 0.0492]",6
5481,1.48e+18,-0.097828065,0,,,1479425715280471610.jpg,"(-0.248, -0.0977]",1
3622,1.48e+18,0.233144785,0,,,1479425622314226082.jpg,"(0.104, 0.24]",8
2171,1.48e+18,0.0,1,,,1479425549751515766.jpg,"(-0.0105, 0.00366]",4
500,1.48e+18,0.072206285,1,,,1479425466187045408.jpg,"(0.0492, 0.104]",7
1591,1.48e+18,0.010063989,0,,,1479425520746462348.jpg,"(0.00366, 0.0197]",5
4044,1.48e+18,-0.472965394,0,,,1479425643417920525.jpg,"(-0.879, -0.248]",0
4181,1.48e+18,-0.115413037,1,,,1479425650269070732.jpg,"(-0.248, -0.0977]",1
1278,1.48e+18,-0.335880561,1,,,1479425505093754393.jpg,"(-0.879, -0.248]",0
516,1.48e+18,0.145450585,1,,,1479425466987144748.jpg,"(0.104, 0.24]",8
2759,1.48e+18,0.253677726,1,,,1479425579156641776.jpg,"(0.24, 0.95]",9
3546,1.48e+18,-0.490558904,0,,,1479425618513513219.jpg,"(-0.879, -0.248]",0
2817,1.48e+18,0.102508683,1,,,1479425582057276246.jpg,"(0.0492, 0.104]",7
4323,1.48e+18,-0.010471975,0,,,1479425657370325165.jpg,"(-0.0419, -0.0105]",3
3455,1.48e+18,0.06882004,0,,,1479425613962764860.jpg,"(0.0492, 0.104]",7
327,1.48e+18,0.007769524,1,,,1479425457535450517.jpg,"(0.00366, 0.0197]",5
2312,1.48e+18,0.02806385,0,,,1479425556802782431.jpg,"(0.0197, 0.0492]",6
1897,1.48e+18,-0.104029348,0,,,1479425536049157836.jpg,"(-0.248, -0.0977]",1
843,1.48e+18,0.080274494,0,,,1479425483339973692.jpg,"(0.0492, 0.104]",7
5056,1.48e+18,-0.015707964,0,,,1479425694026755178.jpg,"(-0.0419, -0.0105]",3
2471,1.48e+18,0.02617994,1,,,1479425564754207227.jpg,"(0.0197, 0.0492]",6
4885,1.48e+18,0.027925268,1,,,1479425685475330723.jpg,"(0.0197, 0.0492]",6
4657,1.48e+18,0.052062568,0,,,1479425674073282283.jpg,"(0.0492, 0.104]",7
904,1.48e+18,-0.038631941,1,,,1479425486390451058.jpg,"(-0.0419, -0.0105]",3
949,1.48e+18,0.52434396,1,,,1479425488640811418.jpg,"(0.24, 0.95]",9
2179,1.48e+18,0.000930147,1,,,1479425550151628097.jpg,"(-0.0105, 0.00366]",4
3610,1.48e+18,0.298451304,1,,,1479425621714090168.jpg,"(0.24, 0.95]",9
3341,1.48e+18,0.231105816,1,,,1479425608261756436.jpg,"(0.104, 0.24]",8
4435,1.48e+18,-0.123887044,1,,,1479425662971315760.jpg,"(-0.248, -0.0977]",1
4244,1.48e+18,0.908383651,0,,,1479425653419679171.jpg,"(0.24, 0.95]",9
5138,1.48e+18,-0.0049737,1,,,1479425698127490508.jpg,"(-0.0105, 0.00366]",4
4434,1.48e+18,-0.122220616,0,,,1479425662921320611.jpg,"(-0.248, -0.0977]",1
4369,1.48e+18,-0.414994202,1,,,1479425659670741760.jpg,"(-0.879, -0.248]",0
3561,1.48e+18,-0.635414761,1,,,1479425619263642404.jpg,"(-0.879, -0.248]",0
5199,1.48e+18,0.005235988,1,,,1479425701178003417.jpg,"(0.00366, 0.0197]",5
1918,1.48e+18,-0.121972033,1,,,1479425537099321938.jpg,"(-0.248, -0.0977]",1
5382,1.48e+18,0.001745329,0,,,1479425710329662643.jpg,"(-0.0105, 0.00366]",4
4100,1.48e+18,-0.129992921,0,,,1479425646218421418.jpg,"(-0.248, -0.0977]",1
499,1.48e+18,0.047965584,0,,,1479425466136972790.jpg,"(0.0197, 0.0492]",6
4896,1.48e+18,-0.015707964,1,,,1479425686025396424.jpg,"(-0.0419, -0.0105]",3
629,1.48e+18,-0.002150203,0,,,1479425472638183644.jpg,"(-0.0105, 0.00366]",4
4472,1.48e+18,-0.022043398,1,,,1479425664821645875.jpg,"(-0.0419, -0.0105]",3
3394,1.48e+18,-0.328560568,1,,,1479425610912289599.jpg,"(-0.879, -0.248]",0
3651,1.48e+18,0.137833774,0,,,1479425623764465784.jpg,"(0.104, 0.24]",8
3043,1.48e+18,0.123918377,0,,,1479425593359184370.jpg,"(0.104, 0.24]",8
4370,1.48e+18,-0.431109499,0,,,1479425659720834377.jpg,"(-0.879, -0.248]",0
2611,1.48e+18,-0.083621176,0,,,1479425571755419539.jpg,"(-0.0977, -0.0419]",2
1744,1.48e+18,0.165806279,1,,,1479425528397886138.jpg,"(0.104, 0.24]",8
4778,1.48e+18,0.028697805,1,,,1479425680124521700.jpg,"(0.0197, 0.0492]",6
5531,1.48e+18,-0.123918377,1,,,1479425717780973123.jpg,"(-0.248, -0.0977]",1
1152,1.48e+18,0.35953784,0,,,1479425498792676938.jpg,"(0.24, 0.95]",9
3206,1.48e+18,-0.181514248,0,,,1479425601510593517.jpg,"(-0.248, -0.0977]",1
1564,1.48e+18,-0.045378562,0,,,1479425519396263218.jpg,"(-0.0977, -0.0419]",2
1058,1.48e+18,-0.020193873,0,,,1479425494091871521.jpg,"(-0.0419, -0.0105]",3
5001,1.48e+18,0.001745329,0,,,1479425691276319894.jpg,"(-0.0105, 0.00366]",4
508,1.48e+18,0.108851305,1,,,1479425466587146615.jpg,"(0.104, 0.24]",8
3166,1.48e+18,-0.279252678,1,,,1479425599510209068.jpg,"(-0.879, -0.248]",0
426,1.48e+18,0.145334731,1,,,1479425462486333565.jpg,"(0.104, 0.24]",8
1108,1.48e+18,-0.347320527,0,,,1479425496592268154.jpg,"(-0.879, -0.248]",0
4853,1.48e+18,-0.106465086,1,,,1479425683875005819.jpg,"(-0.248, -0.0977]",1
2831,1.48e+18,0.135980352,0,,,1479425582757531727.jpg,"(0.104, 0.24]",8
2487,1.48e+18,0.025287695,1,,,1479425565554313789.jpg,"(0.0197, 0.0492]",6
2837,1.48e+18,0.123841813,0,,,1479425583057456884.jpg,"(0.104, 0.24]",8
752,1.48e+18,-0.337054208,1,,,1479425478789153645.jpg,"(-0.879, -0.248]",0
4721,1.48e+18,0.074562074,1,,,1479425677273866622.jpg,"(0.0492, 0.104]",7
283,1.48e+18,-0.043141317,0,,,1479425455335094080.jpg,"(-0.0977, -0.0419]",2
5580,1.48e+18,-0.115191728,1,,,1479425720231334733.jpg,"(-0.248, -0.0977]",1
3474,1.48e+18,0.216675318,1,,,1479425614912949894.jpg,"(0.104, 0.24]",8
185,1.48e+18,0.015707964,1,,,1479425450434161961.jpg,"(0.00366, 0.0197]",5
557,1.48e+18,0.371132452,0,,,1479425469037422805.jpg,"(0.24, 0.95]",9
3552,1.48e+18,-0.633554518,1,,,1479425618814157065.jpg,"(-0.879, -0.248]",0
1101,1.48e+18,-0.343169161,0,,,1479425496242201897.jpg,"(-0.879, -0.248]",0
3694,1.48e+18,0.100689452,1,,,1479425625914817917.jpg,"(0.0492, 0.104]",7
1384,1.48e+18,-0.242600769,0,,,1479425510394715866.jpg,"(-0.248, -0.0977]",1
1154,1.48e+18,0.357924274,0,,,1479425498892733327.jpg,"(0.24, 0.95]",9
1254,1.48e+18,-0.254818082,1,,,1479425503893566070.jpg,"(-0.879, -0.248]",0
4801,1.48e+18,0.0,1,,,1479425681274588391.jpg,"(-0.0105, 0.00366]",4
2120,1.48e+18,0.027925268,0,,,1479425547201116961.jpg,"(0.0197, 0.0492]",6
5298,1.48e+18,0.008726646,1,,,1479425706128908212.jpg,"(0.00366, 0.0197]",5
5130,1.48e+18,0.001745329,0,,,1479425697727398344.jpg,"(-0.0105, 0.00366]",4
2032,1.48e+18,0.479965538,0,,,1479425542800360824.jpg,"(0.24, 0.95]",9
277,1.48e+18,-0.031415928,0,,,1479425455034974159.jpg,"(-0.0419, -0.0105]",3
